Temperature,Humidity,Nutrition,Time (hours since planting),Time (days since planting),Seed Possibility of Growth,Light Exposure (lux),Cumulative Lettuce Growth
36.202542850116,59.329542682261376,1.6555908562883221,513,21,0.9,81033,52.28718052601928
30.149871345429894,70.59071925540903,3.0220317583940917,579,24,0.9,10241,99.35274428920049
19.786001682952325,86.21931325793746,2.743173890060855,362,15,0.9,67205,0.0
28.523845553078157,78.43645782548563,3.2351724864669755,609,25,0.9,51833,99.7582977471322
22.269836484386,84.60487483346769,1.6447393756522344,830,34,0.9,8590,79.36506637803558
31.644752401856223,68.198671866726,3.8486326010110856,152,6,0.9,113212,30.58081018997493
25.665739065115094,79.47184548885686,0.8120153580201424,902,37,0.9,2930,44.74465560291843
28.798023216731377,74.48952142927403,-0.17016057232832663,916,38,0.9,90757,0.0
28.823650250365326,73.40340898959873,1.94965600800536,328,13,0.9,7373,31.950405835139847
29.301451296054495,71.51286886241337,3.965030734348643,463,19,0.9,82451,100.0
28.61117750890608,74.53129846126514,1.2632848810127157,429,17,0.9,4754,33.35471616617668
28.786003348896756,75.82487266502804,1.002643847461268,910,37,0.9,6902,52.41176080330923
17.16048003728568,88.35083096169471,0.7254725531094351,829,34,0.9,2720,1.904135050875958
26.676103607637252,76.98773254362972,0.729234543001887,596,24,0.9,4108,26.96658670335422
23.17113910544313,80.63929143919022,0.958239154843984,275,11,0.9,116832,13.448773007987842
28.19584531290564,74.10345816397496,1.9796698294228987,273,11,0.9,32828,29.796018761061294
29.646979897195884,77.97757797683859,3.5378506812777277,418,17,0.9,80861,84.11853031245064
30.704843943374343,69.40091212210153,1.2757778096407415,750,31,0.9,14487,55.72949775294138
15.881615774327862,84.34050524360002,3.6693549005536363,248,10,0.9,54106,49.04439499582422
18.79268244739338,84.55184488882952,3.659004726641441,71,2,0.9,6739,8.19471406039096
33.700409577037874,68.81122148818316,2.164852810814913,73,3,0.9,50854,10.574324538387136
27.38175475272443,78.29944102355238,3.118609566582482,574,23,0.9,4872,98.97603372692376
22.582419159850534,80.8093071040519,1.62785845511721,1145,47,0.9,4931,100.0
30.482319454190254,71.65963633421072,3.823595557032342,230,9,0.9,7941,48.46638828896607
29.88654541468845,75.2777257311902,1.3406156848717972,409,17,0.9,29421,31.319274720512123
20.36125485111176,83.03075155282998,0.1423670931353511,1046,43,0.9,2274,8.76013274366545
31.10112194520852,71.52124801181648,1.4214545416892639,376,15,0.9,6687,29.28689025262047
25.522703722758695,78.95195806340783,0.9187520914700362,900,37,0.9,5619,50.80829613196073
33.62386623131582,65.4414496271151,0.1238870066076437,776,32,0.9,115532,8.87697961930023
25.54368316948531,78.82314653905507,3.6366275843450886,193,8,0.9,88423,39.41449139152018
25.281686090924822,81.93877163758823,3.0944669302909134,612,25,0.9,4577,100.0
22.36177513861185,82.12431157072164,2.983555097248902,564,23,0.9,6802,93.72065803555556
22.15198796940124,84.94303517074417,0.5482846425291181,1156,48,0.9,111997,37.20977868353122
33.204290415922166,63.649537041337425,1.6410949285125085,208,8,0.9,3196,16.264644365000734
21.854905223806494,83.62973459772952,-0.06343157684776272,446,18,0.9,9875,0.0
27.644652374854953,77.67326389293267,1.9356933282598834,1040,43,0.9,11229,100.0
20.16154934332934,85.02630113660469,3.913887458124862,1142,47,0.9,7267,0.0
24.881189815996414,77.72929204808896,1.9740416732853172,913,38,0.9,9606,97.21411068587916
29.44357230835313,68.92363249316833,2.432631763825422,543,22,0.9,7118,72.22906783762825
26.450833462784924,79.64884492978761,4.009613411119754,806,33,0.9,5506,98.25872138760725
28.768672166923363,72.81586391979366,1.3096455843243018,310,12,0.9,9318,22.400976472552692
36.44778713852346,62.90508488883208,2.7658848039007995,867,36,0.9,97368,97.10375880121849
18.14477629696009,86.87497435023552,2.3674359001962673,827,34,0.9,111770,0.8024939936439227
32.62759297251666,66.22775180868885,2.8572716964825493,406,16,0.9,8627,61.62341318499087
27.753438279856915,78.35123851492813,2.688545241579755,961,40,0.9,56877,99.79763664038889
32.18221876498455,65.52973964447727,1.5151901300803896,941,39,0.9,50465,84.70423081288745
19.531946669777994,85.99393324725537,0.05851548169074222,76,3,0.9,98167,0.3955977296575962
27.63098106133,75.37212391205385,1.366283920046758,376,15,0.9,1000,27.79456526299726
29.744863127977865,75.20730998267145,3.146358738172231,853,35,0.9,2745,99.40471629080194
31.61376862421652,70.39675159924923,0.43086350948240715,236,9,0.9,9367,2.819807213599068
23.38615794533623,84.67035888178772,1.9120219216927696,1105,46,0.9,39527,100.0
27.54346847402931,76.10586186080305,3.5874237141267287,518,21,0.9,1408,99.2745681350528
26.08617466357798,79.7844063954264,1.7156189935229083,756,31,0.9,9129,72.75631621968283
31.607009169978845,69.5894682776437,1.310584791415847,208,8,0.9,3103,16.23724505826289
35.26850332228863,63.84738250254279,2.288315462841586,55,2,0.9,99953,6.225969126870194
25.984466577216054,80.38003890010307,2.4956766548296176,159,6,0.9,6350,19.252285842221703
29.878113609067423,73.27326327847824,1.5994090493412534,655,27,0.9,78167,63.10709178142897
22.623831420027454,81.80184606940874,3.676650743818052,712,29,0.9,2165,100.0
38.012442213179746,61.277154797940725,0.8052996702831009,90,3,0.9,1091,2.592008087627647
28.347660616298057,75.00386748228287,3.1908839689189485,130,5,0.9,15521,25.5609218069718
38.21347316421404,57.67675778054483,0.5556647847955605,1036,43,0.9,28034,35.755083023340084
28.976172110473797,72.85976709133487,1.624508083911987,965,40,0.9,113553,89.63878005606351
25.715568421620933,75.09611882628677,0.8373487694516608,29,1,0.9,13368,2.1000789529848696
30.05997413987231,72.76997081962533,0.5213139706502166,874,36,0.9,30558,28.58024826086774
30.67949298315299,71.49479435150931,1.8614061705887295,1194,49,0.9,9697,98.92131268226736
24.734142209799927,79.4079059224437,1.5069423481224071,659,27,0.9,67065,59.245084172448514
30.69275261694737,73.36038899659313,0.30586208886399757,235,9,0.9,5874,2.6958555764544094
35.07390219626574,65.79558444029745,1.2312568214031265,779,32,0.9,82537,55.13405577516936
33.48235188238371,66.4195801803771,2.0702086185857853,47,1,0.9,736,3.9791780999827004
27.71293729247048,76.47383061888772,3.3409244493279897,781,32,0.9,4871,100.0
20.393794980375585,89.28210235322425,2.1995786446456393,608,25,0.9,105909,0.0
37.89052648526278,61.07667935900239,0.5841577095767037,1065,44,0.9,44703,37.52043062940797
29.619651131221392,73.00604693568339,1.5943262674369614,718,29,0.9,2079,59.49200941319944
24.865288598888807,82.22917149459059,1.5827085423226546,984,41,0.9,63495,92.44389073693522
30.45281895997148,73.52891648378326,1.8786302818990364,952,39,0.9,9091,100.0
31.987094020667158,68.86463150062112,0.07232820687429703,949,39,0.9,5340,6.053960192049201
26.494045480965223,77.56894114220592,3.9818813469629717,658,27,0.9,57936,100.0
29.666978785937285,69.93113659255206,2.023165492763471,21,0,0.9,627,0.0
22.778032548720226,81.54569913390381,2.6159034047590817,789,32,0.9,681,98.61473512987796
33.557005532908924,63.53533349821892,1.0606527661139245,692,28,0.9,5087,37.10915575228247
26.816368293025246,77.20640857414966,3.9838778259075984,895,37,0.9,31531,99.92042173955168
30.918699176947204,73.59077397478228,1.5098011400826863,773,32,0.9,87822,68.55024223698926
28.629805019918138,74.5078523807955,0.19408770641318857,845,35,0.9,65443,9.292260367504202
27.104401299580395,73.81853685933586,0.09424805955697829,49,2,0.9,71578,1.1047291611183714
27.282683683592218,75.30925371786962,0.19779200827403765,1110,46,0.9,48240,12.69244467482826
29.893386306681784,74.8441834663667,2.254670534633893,539,22,0.9,26123,69.37032176270739
20.68837248375736,85.05375320544861,0.7397220585775656,796,33,0.9,70640,0.0
31.74530326134806,67.5929465767004,3.9323117341990357,484,20,0.9,6207,100.0
29.160496245895263,73.45602410902671,3.4953557621268856,1090,45,0.9,82156,99.26272671548097
30.742585873091592,74.03257952557445,0.9579025809663004,1174,48,0.9,7686,65.43383044405785
21.370329536371557,84.47792362510373,3.7133631416810235,155,6,0.9,9162,34.213697651417974
33.0200494898199,66.47146220073651,2.1807124841616163,358,14,0.9,5863,42.87751531232352
21.512013970598446,84.53076771362471,0.23296146394371556,715,29,0.9,7073,11.629461371508738
39.04721170220894,58.48671470287752,2.2354216567210314,580,24,0.9,45009,73.28005566569942
33.15936007026443,68.0226147154543,1.7244286217765685,1145,47,0.9,776,100.0
30.363893661170888,69.97302184647135,2.339275709078878,777,32,0.9,44199,96.08071704772092
27.756759533762967,75.9327693020742,1.787692872019229,264,11,0.9,64427,28.62826933183829
38.0199913891312,62.38146148236796,1.1713790581207615,264,11,0.9,109855,18.809701859221498
22.37107618791354,80.75746828264215,2.2332917431823898,1182,49,0.9,78554,100.0
28.843287718087904,70.23938447438721,3.3399806269727477,530,22,0.9,35247,98.57527818558883
24.870943709783603,78.73254309983523,2.251370501295942,470,19,0.9,4709,62.721033402287496
19.272917146812958,84.8769391103366,4.027804614698973,436,18,0.9,116553,100.0
31.944722296847367,68.70481854808946,1.2775106780742134,779,32,0.9,16808,57.45980009125259
29.734488277502628,73.4743175721216,0.6466401221023841,559,23,0.9,96061,19.834303131681025
26.14869463534184,79.33686989426924,1.9766300511925525,336,14,0.9,68136,41.00067280106894
25.97890782996381,78.0675106887405,2.385776708989269,500,20,0.9,4738,64.42184780260558
39.941144312696274,56.38953890965451,0.8261515845006355,949,39,0.9,3161,44.43271459408459
17.49941288154802,85.01921691070018,1.9191537586566585,69,2,0.9,3774,0.0
29.567758808602218,76.59469487418043,1.5702038884444323,0,0,0.9,29250,3.6909670027437373
20.391377262855368,86.64773453621459,1.5037774495181409,216,9,0.9,101895,0.0
31.72050984591059,68.02007669330862,0.9795083193954047,828,34,0.9,9477,44.91009596076259
33.93537126921127,65.90805744955048,2.666457795635857,991,41,0.9,89054,99.80306477038256
29.03838321544233,69.38774006774042,1.7926651294736717,806,33,0.9,4951,85.27485636151884
27.76246809174287,74.81821604546393,1.771492971191278,983,40,0.9,1464,96.28632288016219
26.67247478924454,76.22741624003507,4.022878672306238,232,9,0.9,6238,52.7224308992148
23.229093177548897,84.38082140607146,1.2579302919918292,715,29,0.9,3224,50.56999688266098
28.08107282145823,74.85319579107659,3.681637692601799,450,18,0.9,3946,94.32791932728158
29.121098889478684,71.30935419229174,0.25440033219221997,954,39,0.9,4848,13.657273761487764
30.69588257820653,70.65553110023022,0.12406941228112639,1190,49,0.9,4640,7.865538471384502
30.560194488523884,68.93868244343255,1.8811004845974613,175,7,0.9,13348,20.427539132244355
34.923886960476146,67.33280925271174,1.0586429353650113,468,19,0.9,6391,28.758235523025906
27.291012215963296,79.16115775337126,0.04366440608711805,316,13,0.9,69490,0.0
22.944467392370875,81.4349978254988,1.1145288836997234,202,8,0.9,98742,12.616710598374576
33.80061764199561,63.963553547811536,3.5386874353337503,976,40,0.9,5793,98.08012689176549
29.501958994677565,73.82621646343149,0.4851889722555987,17,0,0.9,2418,0.1774331756459249
33.52736714030611,67.47162435159302,3.1853939546906718,212,8,0.9,2708,36.175405097351955
25.97099367702529,76.54410603778238,2.810989913561259,582,24,0.9,38180,92.81102526883528
29.90837752396973,71.65268774062372,0.33873766546109096,255,10,0.9,8230,2.498718436411792
23.337176237783904,82.08511040148758,0.03587226749166386,352,14,0.9,1012,3.5795867345468086
20.82949944236038,84.1074888589975,0.7668790355058446,995,41,0.9,60212,42.03251249837409
35.733645184332254,66.12075282323065,3.4093386430172603,1062,44,0.9,102736,100.0
27.498192976753337,73.76820453165615,2.3133394839184147,204,8,0.9,5480,27.860563187858194
29.1063034050943,74.39252751521965,2.1584678260238044,111,4,0.9,4459,13.055617918089725
27.270029721198384,79.25855551483671,1.9073846497656408,558,23,0.9,24224,60.482520190774466
28.050136183592663,74.26064812625911,3.078434238767472,121,5,0.9,111551,23.192607712953418
34.881772209381516,62.662985514191206,1.5109368093313076,1039,43,0.9,58919,90.24480375681142
23.560391574069982,83.35383370429119,3.711987542988266,1147,47,0.9,1129,99.27053466255039
27.48702476541645,79.95304864165655,3.365665247109398,653,27,0.9,28280,100.0
17.909744770174125,85.46347043122982,1.4720703784407827,274,11,0.9,85435,0.8755158474412299
31.650549300481995,71.34565176019073,3.5180185671867275,399,16,0.9,9703,74.5345903977038
33.7383311939026,66.10701482128312,2.077200282602147,404,16,0.9,5266,49.9689993423472
34.91281749785822,65.61789677525,3.3896001618409306,4,0,0.9,70456,0.0
31.425332196778427,71.87880375419986,1.8136790943262011,829,34,0.9,7031,87.78707464756573
24.55718041840081,79.14401841125104,4.043806628682528,349,14,0.9,1685,79.50317774239349
34.759691955612716,68.30417358807178,1.1729066265021122,49,2,0.9,100819,3.4264282096407963
34.02669716309852,65.94672674770676,0.52780707671452,1022,42,0.9,7728,28.058549186844726
28.85696790066064,72.32784119154793,-0.25276141097132226,706,29,0.9,12555,0.0
35.300391945064426,61.767429420711196,4.195559206303046,314,13,0.9,59133,72.3089285744618
39.46242820221617,54.04195253407424,1.3900252675683378,112,4,0.9,6297,9.17932543665123
18.63527388904446,87.83649765739737,-0.115428946231933,1109,46,0.9,63885,0.5064029203492018
24.727664355669763,83.07473401061945,2.357320801715135,581,24,0.9,106507,76.65978168247912
28.991599774616603,70.25582075337985,1.142322657597423,926,38,0.9,9752,59.610085916758116
36.490733227213816,65.77879030148821,3.5239733164260616,1184,49,0.9,19346,100.0
37.58721786083426,61.37343087491241,1.6868204784744054,1169,48,0.9,4327,97.96967209164052
22.707468227651606,81.12414411768634,2.1480399900255147,15,0,0.9,9559,0.0
23.01797869148936,84.90849900730298,2.3971583890904826,48,2,0.9,49056,3.701817090146143
21.418150974698275,85.76086379855744,2.2504654248664484,394,16,0.9,63428,2.354275230733191
32.0860574211118,72.81781547627087,4.071871584975909,1088,45,0.9,76565,100.0
29.03343098813137,74.05775901045544,1.4538213005015674,280,11,0.9,7252,23.402248928292646
29.503022208486385,74.46384111267241,1.2354521335975304,213,8,0.9,6583,16.924084566947897
31.42834881308283,67.61059939046947,0.004573632854367224,717,29,0.9,1666,2.559180459740757
27.63998289153533,70.59391795854516,3.5860454299088707,942,39,0.9,97371,99.38764606090011
29.420452895211774,71.22413071857096,0.6897585693600923,158,6,0.9,1111,4.6620309191740406
24.37990136632566,83.40646902867279,1.172847962129199,627,26,0.9,108493,44.59183522334742
32.07254246227411,67.85177003264282,0.7413708526658663,550,22,0.9,5101,22.249106561255036
23.185363553319387,82.09307567885875,3.865495785831709,94,3,0.9,3966,14.18088736118929
20.069069999364455,84.50848576336492,1.207639823373483,316,13,0.9,64505,22.117758850134216
32.48883167429699,72.55550427283836,2.7060790457752937,482,20,0.9,94225,71.10776773239353
23.0394133768142,80.71704372194938,1.2935056821448763,547,22,0.9,3056,39.78259519612928
29.306269027918923,76.07049878083158,3.8085668005829274,459,19,0.9,88425,100.0
22.83265299651177,80.84364077027129,4.003146851747151,181,7,0.9,4308,39.411602118800495
26.598132220770594,74.72921620524953,2.265500379990743,994,41,0.9,35375,97.49941681097786
28.22713161221984,70.64602899585171,0.7859099296795484,73,3,0.9,113055,2.5767587347569276
27.087081151639982,75.48918322433956,2.465838926107149,516,21,0.9,5831,68.24209425634454
39.817305772635066,60.13823500983,1.9863281538359843,338,14,0.9,12077,36.43403752032251
26.280453578611393,79.90594738044885,1.9477264463921853,264,11,0.9,113373,31.18436076360266
35.106607836493,64.01466668120436,0.8044610368490778,175,7,0.9,108770,9.527616787768798
28.168523350046037,74.04610656772263,2.072482576674806,398,16,0.9,2733,47.98656047914056
27.470806160103614,80.38805549732038,0.939301384740511,1081,45,0.9,93999,61.96466114607276
30.748451081395313,67.912877999861,4.287951154437369,502,20,0.9,4863,100.0
34.39326303375958,64.43995689071704,1.944184103811127,686,28,0.9,9325,77.50674937414871
28.44484395006559,71.54810847812756,1.1987903634128998,900,37,0.9,6967,60.59230995022419
31.672720774771495,68.57360803459892,4.043452298084498,420,17,0.9,2776,95.24725286314747
26.131867848808287,75.35605715611065,4.234142428086388,34,1,0.9,44041,4.774289649130979
22.97079294496951,81.77517031145423,2.972530217464328,22,0,0.9,1226,0.6186726759868714
25.777834934085572,80.3220285410405,2.3136383843407864,439,18,0.9,104797,60.59980254688762
27.171684997135454,77.36528292821092,3.0192441892261863,1179,49,0.9,119537,100.0
31.873101683219733,65.29124296718328,2.4952625281197256,134,5,0.9,4900,17.734311193511182
14.855613832371425,85.69490692192242,3.3876237933992046,8,0,0.9,47322,1.116857210466513
25.36873283833195,79.87487861533741,3.0525568766964795,171,7,0.9,36502,30.105793868488256
27.04458387974434,75.59611904944107,2.711537412477948,503,20,0.9,9149,79.01569020911451
30.456322511308045,67.09790521115825,0.7007950326063539,808,33,0.9,8001,34.32107041138233
28.2331278945913,73.30773272815108,3.3052051344308424,760,31,0.9,8031,100.0
32.767829787465985,67.87740291829432,-0.06527561593263141,833,34,0.9,9695,0.0
24.98051810825781,82.7858218118968,3.520643310012657,1018,42,0.9,17985,96.90672846089008
21.982303308059127,84.88997722507172,3.947640492696989,955,39,0.9,4717,98.56163953667475
32.10165423163995,69.44327203846792,3.6858300752587345,1141,47,0.9,2661,98.75260776200767
25.567947281401032,74.20348841270547,2.7763945542395225,901,37,0.9,7819,96.62423956918774
37.559180571166586,64.0165315597962,2.9368539333011863,528,22,0.9,111832,88.41432026533558
36.61587855867401,61.65031217025371,2.2013968817800587,320,13,0.9,67019,36.90907068536381
27.188432556733805,75.40127846343698,3.725146658793204,775,32,0.9,83034,100.0
26.083454903453585,75.7746556363167,1.5596622502923956,791,32,0.9,3886,72.91880564772316
34.76406316280924,62.82952533134393,1.4509586610214795,413,17,0.9,105475,36.15346258816941
35.435716965390355,60.62046561826956,3.713569360851266,709,29,0.9,4992,99.67504654205081
19.33268189796201,85.56440545813999,0.9755546598791813,797,33,0.9,85440,2.266061579906307
38.007624601947526,59.57147078671714,2.3160200187476288,1151,47,0.9,8927,100.0
24.155968781085562,79.43994999065686,1.4421314904814428,446,18,0.9,9503,38.963924307249286
31.489040230774023,74.14296059998134,2.9999460698802487,490,20,0.9,49309,85.53262712372953
32.38345191207807,64.7017805132671,2.8996683747781864,153,6,0.9,102102,24.517874750557915
18.72550256451391,83.15348328274567,0.32901964047538135,422,17,0.9,7035,7.020952840637494
26.473320961211172,81.0561834165092,-0.12069124184327118,901,37,0.9,6137,0.0
23.109854861821972,82.21728650909304,2.52268818890776,895,37,0.9,72758,100.0
18.214612968929192,86.25154266579251,3.547758042292023,1017,42,0.9,72239,1.0350061543898224
22.935405849524656,83.13289781735922,3.682279423789332,300,12,0.9,9311,62.39374817016365
37.35398639199173,61.963454612250175,1.6387226980387588,550,22,0.9,7136,48.7108621940782
24.61143635662625,79.63431491014532,1.357577201101657,166,6,0.9,4193,14.107523773307417
35.74167666387124,66.87757982509515,1.28439175948869,1071,44,0.9,2842,81.10734376258992
29.595219016262284,73.59928470239113,0.04116271217194491,319,13,0.9,94402,3.944128830649518
34.7155385579183,67.50309290860196,3.7202447310998625,838,34,0.9,9408,99.37517566807686
29.917355389295693,73.71382562327614,0.801227025461324,125,5,0.9,11886,2.3952834146186204
26.073314450258906,78.531097685918,0.2191149303703324,221,9,0.9,49021,2.0405482919633484
33.011078186320404,65.10237572846793,0.6941470352555557,588,24,0.9,1021,24.57454374920124
29.554879284792055,71.3323542055607,1.4753771696169822,681,28,0.9,115349,57.15086353772199
24.753352267791705,77.29900868056197,1.808795990166138,237,9,0.9,659,23.600325328714906
29.159033110316543,78.70119166578438,-0.04239992883754808,1065,44,0.9,92329,0.0
28.13477331428655,72.56139422046462,1.2855444385528911,356,14,0.9,7622,25.700448362141707
28.14516315654195,78.18721971348695,3.719187431551532,772,32,0.9,60926,100.0
28.79655361180764,72.30580426832023,1.090276648364855,550,22,0.9,944,33.05889950658512
29.829708801053982,74.25229587831365,3.412604180519746,105,4,0.9,97544,20.35771584808866
28.47559652860343,73.61723964621055,1.2499058407881538,700,29,0.9,86801,51.86461350907474
30.102182623231577,71.04549215872042,2.0166522945456387,1134,47,0.9,18211,99.55316207125469
31.073328740837248,67.7977544000463,3.6071385814640644,636,26,0.9,1440,100.0
25.29444657723983,78.49209788742019,1.588169874379934,1060,44,0.9,47622,97.40818339190533
27.65819932108385,73.74605462213788,3.8252256261551856,544,22,0.9,2274,98.77719154616877
26.30098761560103,76.63161418052572,4.329627518513005,427,17,0.9,4645,97.65357796682932
23.348587874514127,83.70434861667381,2.0447721209352525,824,34,0.9,61435,95.44261124231343
35.687563045850624,63.71647335781908,0.8913528406314456,1010,42,0.9,23292,54.820812868397674
37.65301425676223,58.168894099096185,1.1621033140232104,340,14,0.9,20851,24.02716447640002
24.19421779754989,80.50160503117723,3.0476819053888913,149,6,0.9,118533,25.587173224884843
30.328106997034617,72.80657617517303,2.2746518851206106,233,9,0.9,8808,31.94277801350021
33.59898119255452,71.19468810777396,2.3233482550770708,1070,44,0.9,6971,99.19860890776606
35.30587034148117,64.9567183266997,1.6685127090056737,1182,49,0.9,89492,99.07886622222983
35.87244971448235,64.96532925046925,3.0667206466723673,135,5,0.9,6814,20.524970974462835
22.562885710786578,82.87822672454047,1.3681492063453262,416,17,0.9,18198,33.03874091377093
26.664657638588647,77.3830711621064,3.052903838594654,693,28,0.9,1389,100.0
22.454616923025593,82.11501246435523,3.2806150406329806,47,1,0.9,1147,2.5220197814377348
34.990864465401664,62.27100242949895,2.441482210322209,1187,49,0.9,91316,100.0
24.855280178817285,78.63561291925471,1.336897634567958,803,33,0.9,25060,59.69194130641501
24.964435645256785,76.24872813645366,2.360057106484362,757,31,0.9,5908,99.39106223069552
36.781707897145,60.479456550425475,2.6315471489200575,907,37,0.9,2469,100.0
33.09605236158231,69.53645873788733,3.4108852159077347,966,40,0.9,112407,99.17801049305413
24.865294634617364,78.00922695641873,1.4589623225321375,1118,46,0.9,1765,93.90548465935402
36.952950395678165,64.73697493577895,1.8503439348499762,1043,43,0.9,87895,100.0
24.28950709849899,79.78059367100903,2.220465341191952,248,10,0.9,57628,29.220603347499647
21.267687093706922,81.39786060821382,0.3495893308012994,980,40,0.9,6028,18.250847135576283
21.273740753466328,83.55494813056032,1.4464704706701466,146,6,0.9,16166,10.428585796905287
33.495149002987525,66.1486649907154,0.16674090921615217,806,33,0.9,1551,8.637485793688283
29.574639741411175,72.50504253066632,2.405269991060804,956,39,0.9,5908,100.0
30.999009770166115,66.60529826954898,3.017071721110579,186,7,0.9,8575,30.714071985666457
29.767250128602985,70.89945612962663,3.1548381362863367,998,41,0.9,6683,98.62300983802646
32.49674030222448,69.22997269238795,0.829009329273566,840,35,0.9,114589,40.1849533089391
36.06080035465238,60.516084410251615,1.25313799760601,74,3,0.9,45478,0.8993900152327274
26.16462676374983,78.34494401403389,1.9414262172057308,264,11,0.9,70962,33.405032738919665
33.566618402105966,64.44659773979815,1.4627673878809815,780,32,0.9,5144,64.57545588806467
27.56451135102865,74.80806226629117,0.4405792214526607,768,32,0.9,43711,17.327022347231203
29.772409554740186,74.40852008724099,3.9836431055034844,648,27,0.9,85246,100.0
31.53493354266807,66.17027878686176,4.0384651619700564,633,26,0.9,115121,100.0
20.884572361465754,86.43980525585894,1.7788465640001068,206,8,0.9,7224,2.074333954411453
36.74311262373086,59.4178977909775,1.5315903724838962,917,38,0.9,93006,81.59784790938748
41.140939079628026,56.86445026618248,2.6769551656915995,929,38,0.9,6585,98.77020806720923
33.5368573586888,65.34678536831566,-0.2127518738892837,1129,47,0.9,80505,0.0
39.12424705770423,61.85215853918381,3.276548299279208,1154,48,0.9,93446,98.70847435367892
35.43361256790685,63.796783604892056,3.3951129046694652,418,17,0.9,60738,81.98288268530021
26.06776986084708,79.99039010854852,1.5278556290888123,662,27,0.9,3680,59.05734627592465
27.645056553554134,76.99164385821165,0.9219643246150836,1134,47,0.9,36019,58.44803664750514
19.288114583431003,80.88887328805079,0.23462380177634362,120,5,0.9,15115,4.811103176507056
23.115295722878045,81.84440551985287,1.2533396793520777,119,4,0.9,9806,6.599591694336907
27.375504656746234,75.67939594531954,3.5566982851868896,593,24,0.9,3092,98.67607812265415
34.148110838798054,67.08303844388726,2.494505145095939,508,21,0.9,28657,73.24941194952477
26.472752275668924,79.19430007817974,0.0497040242631523,195,8,0.9,80443,0.0
20.938544534037465,85.08832926969227,1.5383607236783547,728,30,0.9,3915,0.0
17.920021782625454,85.08310675406773,-0.3108257410572994,875,36,0.9,87336,5.836963522198593
28.649438250279836,72.91564242225158,4.263738742874663,830,34,0.9,3086,100.0
36.411092108538185,61.88490444072041,-0.13683786315885701,422,17,0.9,1750,0.0
29.876790040520852,75.01588717216352,3.3421760652019867,732,30,0.9,9658,100.0
30.183450289989104,69.96569570276216,1.8042494354884042,639,26,0.9,6108,64.50549468828945
31.77920882391089,67.62324350083176,1.8114828852859848,57,2,0.9,103037,6.523320874644934
26.83024463355737,75.67300418894743,2.213961594357478,656,27,0.9,113333,84.65653054038965
26.45446336974944,77.37913728056233,1.7599386632573037,440,18,0.9,48817,42.47094775570376
32.62059089968795,66.2515517050009,0.4246203110267376,1089,45,0.9,111283,24.19864123467536
26.735876395772614,71.47342527146124,3.2023796885308666,520,21,0.9,6522,93.60072079844934
29.758640975382864,72.92927588985596,2.4657667557975294,946,39,0.9,14837,100.0
26.0798845561619,77.49442808792661,4.215279831377117,276,11,0.9,8071,67.13859163431384
26.365349228939372,78.22267906839946,2.810458457567145,1033,43,0.9,9854,100.0
32.441929860408756,69.18841110590277,1.6381009890590918,534,22,0.9,91888,49.94458149144918
29.073162797469934,75.97981721106618,0.359481080662995,186,7,0.9,9695,4.680098230984401
31.678780008116142,69.27100418440139,0.20949649397104708,669,27,0.9,6561,9.832171012772408
30.015300251296885,72.95807311419959,2.55554149303819,349,14,0.9,4395,52.75643678303389
33.4737863884691,67.66882742986401,3.739723580323222,40,1,0.9,7915,4.353990152642715
30.246598258409946,71.07657272980504,1.0725571865705585,207,8,0.9,9566,12.605871459381762
30.603473467009337,68.3023794907554,2.0627481911741654,422,17,0.9,7587,48.48252924260513
31.911853831918155,71.45966842789879,2.200905260179835,898,37,0.9,99102,98.36282940537579
20.224219301106647,85.04334495532429,2.86047018525852,839,34,0.9,6786,0.0
20.451231150976774,84.34596858668678,0.37096231057211426,1122,46,0.9,3269,25.552370953989676
30.64742815435354,69.37452790519353,2.2400338323712017,1142,47,0.9,6578,99.98658999418734
25.86158568042094,78.1717706413213,1.8047399593232665,470,19,0.9,5625,47.71894484116378
24.858594143060643,81.90918439391793,-0.19807993194693196,349,14,0.9,5998,0.0
23.80314101306337,82.79444961800151,0.0873208504185603,777,32,0.9,38193,5.056545695646232
29.96538884989626,70.78776657567894,2.800213026769708,1070,44,0.9,6562,97.70096566413457
33.217744985579905,67.85685129820295,0.20480646979288275,549,22,0.9,6885,6.773080038013792
27.343224825310582,70.9335493870505,2.6483117427869796,412,17,0.9,10617,64.4506377596025
33.85057394915082,67.74164959816545,0.06265567355387092,639,26,0.9,5621,1.8467272192763247
26.473536561908592,79.40780950159764,2.585280479742121,347,14,0.9,78265,52.00641345429636
30.92573330509967,71.52785233184946,1.3327697481287744,162,6,0.9,4976,11.70893173714472
30.6396506868362,72.37480501475093,3.2094431397636836,1119,46,0.9,4012,100.0
31.387406895553262,73.47866604475064,1.9096615665230738,399,16,0.9,3026,46.277845779256936
30.519071142796378,73.93956173204607,1.0625702360677463,303,12,0.9,5644,14.95899955836364
28.599645447379363,74.9917705295453,1.218293504606821,945,39,0.9,99026,68.18507190781196
29.910117263348333,76.2392192859349,0.367804447315375,610,25,0.9,36098,11.727101060020665
27.482162346233554,73.095092380056,1.6728083699125276,733,30,0.9,711,68.47345318727243
22.50239437792641,83.46316959694866,3.720051053910349,134,5,0.9,9633,27.78619378423754
33.81767864692892,64.67293046263966,3.628764714082013,81,3,0.9,8860,18.520948607021555
